ID,ABBREVIATION,DATABASE,CATEGORY,DATASET,SOURCE_PATH,DESTINATION_PATH,FILE_FORMAT,FILE_NAME,VERSION,UPD_FILE,SIZE,LAST_UPDATE
382,DrugBank,DrugBank,Drug Enzyme Sequences,Biotech,https://go.drugbank.com/releases/5-1-8/downloads/enzyme-biotech-polypeptide-sequences,defaut,FASTA,enzyme-biotech-polypeptide-sequences,5.1.8,0,,
383,DrugBank,DrugBank,Drug Enzyme Sequences,Experimental,https://go.drugbank.com/releases/5-1-8/downloads/enzyme-experimental-polypeptide-sequences,defaut,FASTA,enzyme-experimental-polypeptide-sequences,5.1.8,0,,
384,DrugBank,DrugBank,Drug Enzyme Sequences,Nutraceutical,https://go.drugbank.com/releases/5-1-8/downloads/enzyme-nutraceutical-polypeptide-sequences,defaut,FASTA,enzyme-nutraceutical-polypeptide-sequences,5.1.8,0,,
385,DrugBank,DrugBank,Drug Enzyme Sequences,Illicit,https://go.drugbank.com/releases/5-1-8/downloads/enzyme-illicit-polypeptide-sequences,defaut,FASTA,enzyme-illicit-polypeptide-sequences,5.1.8,0,,
386,DrugBank,DrugBank,Drug Enzyme Sequences,Withdrawn,https://go.drugbank.com/releases/5-1-8/downloads/enzyme-withdrawn-polypeptide-sequences,defaut,FASTA,enzyme-withdrawn-polypeptide-sequences,5.1.8,0,,
387,DrugBank,DrugBank,Drug Enzyme Sequences,Investigational,https://go.drugbank.com/releases/5-1-8/downloads/enzyme-investigational-polypeptide-sequences,defaut,FASTA,enzyme-investigational-polypeptide-sequences,5.1.8,0,,
388,DrugBank,DrugBank,Drug Carrier Sequences,All,https://go.drugbank.com/releases/5-1-8/downloads/carrier-all-polypeptide-sequences,defaut,FASTA,carrier-all-polypeptide-sequences,5.1.8,0,,
389,DrugBank,DrugBank,Drug Carrier Sequences,Approved,https://go.drugbank.com/releases/5-1-8/downloads/carrier-approved-polypeptide-sequences,defaut,FASTA,carrier-approved-polypeptide-sequences,5.1.8,0,,
390,DrugBank,DrugBank,Drug Carrier Sequences,Small Molecule,https://go.drugbank.com/releases/5-1-8/downloads/carrier-small_molecule-polypeptide-sequences,defaut,FASTA,carrier-small_molecule-polypeptide-sequences,5.1.8,0,,
391,DrugBank,DrugBank,Drug Carrier Sequences,Biotech,https://go.drugbank.com/releases/5-1-8/downloads/carrier-biotech-polypeptide-sequences,defaut,FASTA,carrier-biotech-polypeptide-sequences,5.1.8,0,,
392,DrugBank,DrugBank,Drug Carrier Sequences,Experimental,https://go.drugbank.com/releases/5-1-8/downloads/carrier-experimental-polypeptide-sequences,defaut,FASTA,carrier-experimental-polypeptide-sequences,5.1.8,0,,
393,DrugBank,DrugBank,Drug Carrier Sequences,Nutraceutical,https://go.drugbank.com/releases/5-1-8/downloads/carrier-nutraceutical-polypeptide-sequences,defaut,FASTA,carrier-nutraceutical-polypeptide-sequences,5.1.8,0,,
394,DrugBank,DrugBank,Drug Carrier Sequences,Illicit,https://go.drugbank.com/releases/5-1-8/downloads/carrier-illicit-polypeptide-sequences,defaut,FASTA,carrier-illicit-polypeptide-sequences,5.1.8,0,,
395,DrugBank,DrugBank,Drug Carrier Sequences,Withdrawn,https://go.drugbank.com/releases/5-1-8/downloads/carrier-withdrawn-polypeptide-sequences,defaut,FASTA,carrier-withdrawn-polypeptide-sequences,5.1.8,0,,
396,DrugBank,DrugBank,Drug Carrier Sequences,Investigational,https://go.drugbank.com/releases/5-1-8/downloads/carrier-investigational-polypeptide-sequences,defaut,FASTA,carrier-investigational-polypeptide-sequences,5.1.8,0,,
397,DrugBank,DrugBank,Drug Transporter Sequences,All,https://go.drugbank.com/releases/5-1-8/downloads/transporter-all-polypeptide-sequences,defaut,FASTA,transporter-all-polypeptide-sequences,5.1.8,0,,
398,DrugBank,DrugBank,Drug Transporter Sequences,Approved,https://go.drugbank.com/releases/5-1-8/downloads/transporter-approved-polypeptide-sequences,defaut,FASTA,transporter-approved-polypeptide-sequences,5.1.8,0,,
399,DrugBank,DrugBank,Drug Transporter Sequences,Small Molecule,https://go.drugbank.com/releases/5-1-8/downloads/transporter-small_molecule-polypeptide-sequences,defaut,FASTA,transporter-small_molecule-polypeptide-sequences,5.1.8,0,,
400,DrugBank,DrugBank,Drug Transporter Sequences,Biotech,https://go.drugbank.com/releases/5-1-8/downloads/transporter-biotech-polypeptide-sequences,defaut,FASTA,transporter-biotech-polypeptide-sequences,5.1.8,0,,
401,DrugBank,DrugBank,Drug Transporter Sequences,Experimental,https://go.drugbank.com/releases/5-1-8/downloads/transporter-experimental-polypeptide-sequences,defaut,FASTA,transporter-experimental-polypeptide-sequences,5.1.8,0,,
402,DrugBank,DrugBank,Drug Transporter Sequences,Nutraceutical,https://go.drugbank.com/releases/5-1-8/downloads/transporter-nutraceutical-polypeptide-sequences,defaut,FASTA,transporter-nutraceutical-polypeptide-sequences,5.1.8,0,,
403,DrugBank,DrugBank,Drug Transporter Sequences,Illicit,https://go.drugbank.com/releases/5-1-8/downloads/transporter-illicit-polypeptide-sequences,defaut,FASTA,transporter-illicit-polypeptide-sequences,5.1.8,0,,
404,DrugBank,DrugBank,Drug Transporter Sequences,Withdrawn,https://go.drugbank.com/releases/5-1-8/downloads/transporter-withdrawn-polypeptide-sequences,defaut,FASTA,transporter-withdrawn-polypeptide-sequences,5.1.8,0,,
405,DrugBank,DrugBank,Drug Transporter Sequences,Investigational,https://go.drugbank.com/releases/5-1-8/downloads/transporter-investigational-polypeptide-sequences,defaut,FASTA,transporter-investigational-polypeptide-sequences,5.1.8,0,,
406,DrugBank,DrugBank,Drug Sequences,All,https://go.drugbank.com/releases/5-1-8/downloads/all-drug-sequences,defaut,FASTA,all-drug-sequences,5.1.8,0,,
407,DrugBank,DrugBank,Drug Sequences,Approved,https://go.drugbank.com/releases/5-1-8/downloads/approved-drug-sequences,defaut,FASTA,approved-drug-sequences,5.1.8,0,,
408,DrugBank,DrugBank,Drug Sequences,Experimental,https://go.drugbank.com/releases/5-1-8/downloads/experimental-drug-sequences,defaut,FASTA,experimental-drug-sequences,5.1.8,0,,
409,DrugBank,DrugBank,Drug Sequences,Nutraceutical,https://go.drugbank.com/releases/5-1-8/downloads/nutraceutical-drug-sequences,defaut,FASTA,nutraceutical-drug-sequences,5.1.8,0,,
410,DrugBank,DrugBank,Drug Sequences,Illicit,https://go.drugbank.com/releases/5-1-8/downloads/illicit-drug-sequences,defaut,FASTA,illicit-drug-sequences,5.1.8,0,,
411,DrugBank,DrugBank,Drug Sequences,Withdrawn,https://go.drugbank.com/releases/5-1-8/downloads/withdrawn-drug-sequences,defaut,FASTA,withdrawn-drug-sequences,5.1.8,0,,
412,DrugBank,DrugBank,Drug Sequences,Investigational,https://go.drugbank.com/releases/5-1-8/downloads/investigational-drug-sequences,defaut,FASTA,investigational-drug-sequences,5.1.8,0,,
413,DiseaseOntology,DiseaseOntology,Human Disease Ontology,HumanDO.obo,https://github.com/DiseaseOntology/HumanDiseaseOntology/blob/main/src/ontology/HumanDO.obo,defaut,OBO,HumanDO.obo,1.2,0,,
414,DiseaseOntology,DiseaseOntology,Human Disease Ontology,HumanDO.owl,https://github.com/DiseaseOntology/HumanDiseaseOntology/blob/main/src/ontology/HumanDO.owl,defaut,OWL,HumanDO.owl,,0,,
415,DiseaseOntology,DiseaseOntology,Human Disease Ontology,doid-base.owl,https://github.com/DiseaseOntology/HumanDiseaseOntology/blob/main/src/ontology/doid-base.owl,defaut,OWL,doid-base.owl,,0,,
416,DiseaseOntology,DiseaseOntology,Human Disease Ontology,doid-edit.owl,https://github.com/DiseaseOntology/HumanDiseaseOntology/blob/main/src/ontology/doid-edit.owl,defaut,OWL,doid-edit.owl,,0,,
417,DiseaseOntology,DiseaseOntology,Human Disease Ontology,doid-idranges.owl,https://github.com/DiseaseOntology/HumanDiseaseOntology/blob/main/src/ontology/doid-idranges.owl,defaut,OWL,doid-idranges.owl,,0,,
418,DiseaseOntology,DiseaseOntology,Human Disease Ontology,doid-merged.obo,https://github.com/DiseaseOntology/HumanDiseaseOntology/blob/main/src/ontology/doid-merged.obo,defaut,OBO,doid-merged.obo,,0,,
419,DiseaseOntology,DiseaseOntology,Human Disease Ontology,doid-merged.owl,https://github.com/DiseaseOntology/HumanDiseaseOntology/blob/main/src/ontology/doid-merged.owl,defaut,OWL,doid-merged.owl,,0,,
420,DiseaseOntology,DiseaseOntology,Human Disease Ontology,doid-non-classified.json,https://github.com/DiseaseOntology/HumanDiseaseOntology/blob/main/src/ontology/doid-non-classified.json,defaut,JSON,doid-non-classified.json,,0,,
421,DiseaseOntology,DiseaseOntology,Human Disease Ontology,doid-non-classified.obo,https://github.com/DiseaseOntology/HumanDiseaseOntology/blob/main/src/ontology/doid-non-classified.obo,defaut,OBO,doid-non-classified.obo,,0,,
422,DiseaseOntology,DiseaseOntology,Human Disease Ontology,doid-non-classified.owl,https://github.com/DiseaseOntology/HumanDiseaseOntology/blob/main/src/ontology/doid-non-classified.owl,defaut,OWL,doid-non-classified.owl,,0,,
423,DiseaseOntology,DiseaseOntology,Human Disease Ontology,doid.json,https://github.com/DiseaseOntology/HumanDiseaseOntology/blob/main/src/ontology/doid.json,defaut,JSON,doid.json,,0,,
424,DiseaseOntology,DiseaseOntology,Human Disease Ontology,doid.obo,https://github.com/DiseaseOntology/HumanDiseaseOntology/blob/main/src/ontology/doid.obo,defaut,OBO,doid.obo,,0,,
425,DiseaseOntology,DiseaseOntology,Human Disease Ontology,doid.owl,https://github.com/DiseaseOntology/HumanDiseaseOntology/blob/main/src/ontology/doid.owl,defaut,OWL,doid.owl,,0,,
426,DiseaseOntology,DiseaseOntology,Human Disease Ontology,ext.owl,https://github.com/DiseaseOntology/HumanDiseaseOntology/blob/main/src/ontology/ext.owl,defaut,OWL,ext.owl,,0,,
427,OMIM,Online Mendelian Inheritance in Man,Diseases,mim2gene.txt,https://omim.org/static/omim/data/mim2gene.txt,defaut,TXT,mim2gene.txt,,0,,
428,OMIM,Online Mendelian Inheritance in Man,Diseases,mimTitles.txt,NEED APPLICATION,defaut,TXT,,,0,,
429,OMIM,Online Mendelian Inheritance in Man,Diseases,genemap2.txt,NEED APPLICATION,defaut,TXT,,,0,,
430,OMIM,Online Mendelian Inheritance in Man,Diseases,morbidmap.txt,NEED APPLICATION,defaut,TXT,,,0,,
431,ENSEMBL,ENSEMBL,Gene-Protein,,http://useast.ensembl.org/info/data/index.html,defaut,,index.html,,0,,
432,RxNorm,RxNorm,RxNorm Full Monthly Release,,https://download.nlm.nih.gov/umls/kss/rxnorm/RxNorm_full_10042021.zip,defaut,,RxNorm_full_10042021.zip,,0,,
433,RxNorm,RxNorm,Current Prescribable Content Monthly Release,,https://download.nlm.nih.gov/rxnorm/RxNorm_full_prescribe_10042021.zip,defaut,,RxNorm_full_prescribe_10042021.zip,,0,,
434,FooDB,FooDB,"Food constituents, chemistry and biology",,https://foodb.ca/public/system/downloads/foodb_2020_4_7_csv.tar.gz,defaut,CSV,foodb_2020_4_7_csv.tar.gz,Pre-release 1.0,0,,
435,FooDB,FooDB,"Food constituents, chemistry and biology",,https://foodb.ca/public/system/downloads/foodb_2020_4_7_xml.tar.gz,defaut,XML,foodb_2020_4_7_xml.tar.gz,Pre-release 1.0,0,,
436,FooDB,FooDB,"Food constituents, chemistry and biology",,https://foodb.ca/public/system/downloads/foodb_2020_04_07_json.zip,defaut,JSON,foodb_2020_04_07_json.zip,Pre-release 1.0,0,,
437,FooDB,FooDB,"Food constituents, chemistry and biology",,https://foodb.ca/public/system/downloads/foodb_2020_4_7_mysql.tar.gz,defaut,MySQL Dump,foodb_2020_4_7_mysql.tar.gz,Pre-release 1.0,0,,
438,T3DB,Toxin and Toxin Target Database,T3DB Records,All Toxin Records (with Toxin-Target Mechanisms of Action and References),http://www.t3db.ca/system/downloads/current/toxins.xml.zip,defaut,XML,toxins.xml.zip,,0,,
439,T3DB,Toxin and Toxin Target Database,T3DB Records,All Target Records,http://www.t3db.ca/system/downloads/current/targets.xml.zip,defaut,XML,targets.xml.zip,,0,,
440,T3DB,Toxin and Toxin Target Database,T3DB Data Fields,All Toxin Data Fields,http://www.t3db.ca/system/downloads/current/toxins.csv.zip,defaut,CSV,toxins.csv.zip,,0,,
441,T3DB,Toxin and Toxin Target Database,T3DB Data Fields,All Toxin-Target Data Fields,http://www.t3db.ca/system/downloads/current/targets.csv.zip,defaut,CSV,targets.csv.zip,,0,,
442,T3DB,Toxin and Toxin Target Database,T3DB Data Fields,All Toxin-Target Mechanisms of Action and References,http://www.t3db.ca/system/downloads/current/moas.csv.zip,defaut,CSV,moas.csv.zip,,0,,
443,T3DB,Toxin and Toxin Target Database,T3DB Data Fields,All Toxin Data Fields,http://www.t3db.ca/system/downloads/current/toxins.json.zip,defaut,JSON,toxins.json.zip,,0,,
444,T3DB,Toxin and Toxin Target Database,T3DB Data Fields,All Toxin-Target Data Fields,http://www.t3db.ca/system/downloads/current/targets.json.zip,defaut,JSON,targets.json.zip,,0,,
445,T3DB,Toxin and Toxin Target Database,T3DB Data Fields,All Toxin-Target Mechanisms of Action and References,http://www.t3db.ca/system/downloads/current/moas.json.zip,defaut,JSON,moas.json.zip,,0,,
446,T3DB,Toxin and Toxin Target Database,Toxin Structures ,All Toxin Structures,http://www.t3db.ca/system/downloads/current/structures.zip,defaut,SDF,structures.zip,,0,,
447,T3DB,Toxin and Toxin Target Database,Toxin Target Protein/Gene Sequences,Protein Sequences,http://www.t3db.ca/system/downloads/current/sequences/protein/target_protein_sequences.fasta.zip,defaut,FASTA,target_protein_sequences.fasta.zip,,0,,
448,T3DB,Toxin and Toxin Target Database,Toxin Target Protein/Gene Sequences,Gene Sequences,http://www.t3db.ca/system/downloads/current/sequences/gene/target_gene_sequences.fasta.zip,defaut,FASTA,target_gene_sequences.fasta.zip,,0,,
449,SMPDB,Small Molecule Pathway Database,Data Files,SMPDB pathways CSV (subjects and descriptions),https://smpdb.ca/downloads/smpdb_pathways.csv.zip,defaut,CSV,smpdb_pathways.csv.zip,,0,,
450,SMPDB,Small Molecule Pathway Database,Data Files,Metabolite names linked to SMPDB pathways CSV (includes KEGG and ChEBI IDs),https://smpdb.ca/downloads/smpdb_metabolites.csv.zip,defaut,CSV,smpdb_metabolites.csv.zip,,0,,
451,SMPDB,Small Molecule Pathway Database,Data Files,Protein names linked to SMPDB pathways CSV (includes UniProt IDs),https://smpdb.ca/downloads/smpdb_proteins.csv.zip,defaut,CSV,smpdb_proteins.csv.zip,,0,,
452,SMPDB,Small Molecule Pathway Database,Data Files,BioPAX files,https://smpdb.ca/downloads/smpdb_biopax.zip,defaut,BioPAX,smpdb_biopax.zip,,0,,
453,SMPDB,Small Molecule Pathway Database,Data Files,SBGN files,https://smpdb.ca/downloads/smpdb_sbgn.zip,defaut,SBGN,smpdb_sbgn.zip,,0,,
454,SMPDB,Small Molecule Pathway Database,Data Files,SBML files,https://smpdb.ca/downloads/smpdb_sbml.zip,defaut,SBML,smpdb_sbml.zip,,0,,
455,SMPDB,Small Molecule Pathway Database,Data Files,PWML files,https://smpdb.ca/downloads/smpdb_pwml.zip,defaut,PWML,smpdb_pwml.zip,,0,,
456,SMPDB,Small Molecule Pathway Database,"Contact us for all)""",SVG files,https://smpdb.ca/downloads/smpdb_svg.zip,defaut,SVG,smpdb_svg.zip,,0,,
457,SMPDB,Small Molecule Pathway Database,"Contact us for all)""",SVG files,https://smpdb.ca/downloads/smpdb_svg.zip,defaut,SVG,smpdb_svg.zip,,0,,
458,SMPDB,Small Molecule Pathway Database,Sequences,Protein Sequences,https://smpdb.ca/downloads/sequences/smpdb_protein.fasta.zip,defaut,FASTA,smpdb_protein.fasta.zip,,0,,
459,SMPDB,Small Molecule Pathway Database,Sequences,Gene Sequences,https://smpdb.ca/downloads/sequences/smpdb_gene.fasta.zip,defaut,FASTA,smpdb_gene.fasta.zip,,0,,
460,SMPDB,Small Molecule Pathway Database,Structures,Structures,https://smpdb.ca/downloads/smpdb_structures.zip,defaut,SDF,smpdb_structures.zip,,0,,
461,CSF Metabolome,CSF Metabolome Database,Metabolite Data,All CSF Metabolites,https://csfmetabolome.ca/system/downloads/current/csf_metabolites.zip,defaut,XML,csf_metabolites.zip,,0,,
462,CSF Metabolome,CSF Metabolome Database,Structures,All CSF Metabolite Structures,https://csfmetabolome.ca/system/downloads/current/csf_metabolites_structures.zip,defaut,SDF,csf_metabolites_structures.zip,,0,,
463,Serum Metabolome,Serum Metabolome Database,Metabolite Data,All Serum Metabolites,https://serummetabolome.ca/system/downloads/current/serum_metabolites.zip,defaut,XML,serum_metabolites.zip,,0,,
464,Serum Metabolome,Serum Metabolome Database,Structures,All Serum Metabolite Structures,https://serummetabolome.ca/system/downloads/current/serum_metabolites_structures.zip,defaut,SDF,serum_metabolites_structures.zip,,0,,
465,ECMDB,E. coli Metabolome Database,Full Database,All metabolite information,https://ecmdb.ca/download/ecmdb.json.zip,defaut,JSON,ecmdb.json.zip,,0,,
466,ECMDB,E. coli Metabolome Database,Structures,All Metabolites,https://ecmdb.ca/download/ecmdb.sdf.zip,defaut,SDF,ecmdb.sdf.zip,,0,,
467,ECMDB,E. coli Metabolome Database,Protein/Gene Sequences,Protein Sequences,https://ecmdb.ca/download/sequences/protein_sequences.fasta,defaut,FASTA,protein_sequences.fasta,,0,,
468,MarkerDB,MarkerDB,,,,defaut,,,,0,,
469,AFCDB,Alberta Food Composition Database,,,,defaut,,,,0,,
470,Exposome-Explorer,Exposome-Explorer,Biomarkers,,http://exposome-explorer.iarc.fr/system/downloads/current/biomarkers.csv.zip,defaut, CSV,biomarkers.csv.zip,,0,,
471,Exposome-Explorer,Exposome-Explorer,Microbial metabolites,,http://exposome-explorer.iarc.fr/system/downloads/current/microbial_metabolites.csv.zip,defaut, CSV,microbial_metabolites.csv.zip,,0,,
472,Exposome-Explorer,Exposome-Explorer,Concentrations,,http://exposome-explorer.iarc.fr/system/downloads/current/concentrations.csv.zip,defaut, CSV,concentrations.csv.zip,,0,,
473,Exposome-Explorer,Exposome-Explorer,Reproducibility,,http://exposome-explorer.iarc.fr/system/downloads/current/reproducibilities.csv.zip,defaut, CSV,reproducibilities.csv.zip,,0,,
474,Exposome-Explorer,Exposome-Explorer,Correlations with exposures,,http://exposome-explorer.iarc.fr/system/downloads/current/correlations.csv.zip,defaut, CSV,correlations.csv.zip,,0,,
475,Exposome-Explorer,Exposome-Explorer,Candidates from metabolomics,,http://exposome-explorer.iarc.fr/system/downloads/current/metabolomic_associations.csv.zip,defaut, CSV,metabolomic_associations.csv.zip,,0,,
476,Exposome-Explorer,Exposome-Explorer,Associations with microbiota,,http://exposome-explorer.iarc.fr/system/downloads/current/microbial_metabolite_identifications.csv.zip,defaut, CSV,microbial_metabolite_identifications.csv.zip,,0,,
477,Exposome-Explorer,Exposome-Explorer,Associations with cancer risk,,http://exposome-explorer.iarc.fr/system/downloads/current/cancer_associations.csv.zip,defaut, CSV,cancer_associations.csv.zip,,0,,
478,Exposome-Explorer,Exposome-Explorer,Publications,,http://exposome-explorer.iarc.fr/system/downloads/current/publications.csv.zip,defaut, CSV,publications.csv.zip,,0,,
479,Phenol-Explorer,Phenol-Explorer,Complete composition data,,http://phenol-explorer.eu/system/downloads/current/composition-data.xlsx.zip,defaut,XSLX,composition-data.xlsx.zip,3.6,0,,
480,Phenol-Explorer,Phenol-Explorer,Polyphenols having composition data,,http://phenol-explorer.eu/system/downloads/current/compounds.xls.zip,defaut,XLS,compounds.xls.zip,3.6,0,,
481,Phenol-Explorer,Phenol-Explorer,Polyphenol Metabolites,,http://phenol-explorer.eu/system/downloads/current/metabolites.xls.zip,defaut,XLS,metabolites.xls.zip,3.6,0,,
482,Phenol-Explorer,Phenol-Explorer,Polyphenol Classification,,http://phenol-explorer.eu/system/downloads/current/compounds-classification.xls.zip,defaut,XLS,compounds-classification.xls.zip,3.6,0,,
483,Phenol-Explorer,Phenol-Explorer,Foods having composition data,,http://phenol-explorer.eu/system/downloads/current/foods.xls.zip,defaut,XLS,foods.xls.zip,3.6,0,,
484,Phenol-Explorer,Phenol-Explorer,Food Classification,,http://phenol-explorer.eu/system/downloads/current/foods-classification.xls.zip,defaut,XLS,foods-classification.xls.zip,3.6,0,,
485,Phenol-Explorer,Phenol-Explorer,Publications used as a source for data in the database,,http://phenol-explorer.eu/system/downloads/current/publications.xls.zip,defaut,XLS,publications.xls.zip,3.6,0,,
486,Phenol-Explorer,Phenol-Explorer,Polyphenols having composition data,,http://phenol-explorer.eu/system/downloads/current/compounds.csv.zip,defaut,CSV,compounds.csv.zip,3.6,0,,
487,Phenol-Explorer,Phenol-Explorer,Polyphenol Metabolites,,http://phenol-explorer.eu/system/downloads/current/metabolites.csv.zip,defaut,CSV,metabolites.csv.zip,3.6,0,,
488,Phenol-Explorer,Phenol-Explorer,Polyphenol Classification,,http://phenol-explorer.eu/system/downloads/current/compounds-classification.csv.zip,defaut,CSV,compounds-classification.csv.zip,3.6,0,,
489,Phenol-Explorer,Phenol-Explorer,Foods having composition data,,http://phenol-explorer.eu/system/downloads/current/foods.csv.zip,defaut,CSV,foods.csv.zip,3.6,0,,
490,Phenol-Explorer,Phenol-Explorer,Food Classification,,http://phenol-explorer.eu/system/downloads/current/foods-classification.csv.zip,defaut,CSV,foods-classification.csv.zip,3.6,0,,
491,Phenol-Explorer,Phenol-Explorer,Publications used as a source for data in the database,,http://phenol-explorer.eu/system/downloads/current/publications.csv.zip,defaut,CSV,publications.csv.zip,3.6,0,,
492,Phenol-Explorer,Phenol-Explorer,Structures for Polyphenols having composition data (SMILES),,http://phenol-explorer.eu/system/downloads/current/compounds-structures.csv.zip,defaut,CSV,compounds-structures.csv.zip,3.6,0,,
493,Phenol-Explorer,Phenol-Explorer,Structures for Polyphenol Metabolites (SMILES),,http://phenol-explorer.eu/system/downloads/current/metabolites-structures.csv.zip,defaut,CSV,metabolites-structures.csv.zip,3.6,0,,
494,RefDB,Re-referenced Protein Chemical shift Database,complete RefDB,,http://refdb.wishartlab.com/RefDB_files.tar.gz,defaut,,RefDB_files.tar.gz,,0,,
495,RefDB,Re-referenced Protein Chemical shift Database,list of RefDB entries with their corresponding PDB files,,http://refdb.wishartlab.com/bmrpdbnew.html,defaut,,bmrpdbnew.html,,0,,
496,RefDB,Re-referenced Protein Chemical shift Database,a tab-delimited summary of all RefDB entries,,http://refdb.wishartlab.com/bmrpdbnew.txt,defaut,,bmrpdbnew.txt,,0,,
497,RefDB,Re-referenced Protein Chemical shift Database,RefDB in SHIFTY format with the secondary structure information for each protein sequence,C,http://refdb.wishartlab.com/RefDB-C.db,defaut,,RefDB-C.db,,0,,
498,RefDB,Re-referenced Protein Chemical shift Database,RefDB in SHIFTY format with the secondary structure information for each protein sequence,H,http://refdb.wishartlab.com/RefDB-H.db,defaut,,RefDB-H.db,,0,,
499,RefDB,Re-referenced Protein Chemical shift Database,RefDB in SHIFTY format with the secondary structure information for each protein sequence,N ,http://refdb.wishartlab.com/RefDB-N.db,defaut,,RefDB-N.db,,0,,
500,Fecal Metabolome,Fecal Metabolome Database ,Metabolite Data,All Feces Metabolites,https://fecalmetabolome.ca/system/downloads/current/feces_metabolites.zip,defaut,XML,feces_metabolites.zip,,0,,
501,Fecal Metabolome,Fecal Metabolome Database ,Structures,All Feces Metabolite Structures,https://fecalmetabolome.ca/system/downloads/current/feces_metabolites_structures.zip,defaut,SDF,feces_metabolites_structures.zip,,0,,
502,Saliva Metabolome,Saliva Metabolome Database ,Metabolite Data,All Saliva Metabolites,https://salivametabolome.ca/system/downloads/current/saliva_metabolites.zip,defaut,XML,saliva_metabolites.zip,,0,,
503,Saliva Metabolome,Saliva Metabolome Database ,Structures,All Saliva Metabolite Structures,https://salivametabolome.ca/system/downloads/current/saliva_metabolites_structures.zip,defaut,SDF,saliva_metabolites_structures.zip,,0,,
504,Urine Metabolome,Urine Metabolome Database ,Metabolite Data,All Urine Metabolites,https://urinemetabolome.ca/system/downloads/current/urine_metabolites.zip,defaut,XML,urine_metabolites.zip,,0,,
505,Urine Metabolome,Urine Metabolome Database ,Structures,All Urine Metabolite Structures,https://urinemetabolome.ca/system/downloads/current/urine_metabolites_structures.zip,defaut,SDF,urine_metabolites_structures.zip,,0,,
506,NP-MRD,Natural Product Magnetic Resonance Database,Natural Product Data,,https://np-mrd.org/system/downloads/current/npmrd_natural_products.zip,defaut,XML,npmrd_natural_products.zip,,0,,
507,NP-MRD,Natural Product Magnetic Resonance Database,Natural Product Data,,https://np-mrd.org/system/downloads/current/npmrd_natural_products_json.zip,defaut,JSON,npmrd_natural_products_json.zip,,0,,
508,NP-MRD,Natural Product Magnetic Resonance Database,Structures,,https://np-mrd.org/system/downloads/current/structures.zip,defaut,SDF,structures.zip,,0,,
509,NP-MRD,Natural Product Magnetic Resonance Database,Structures,,https://np-mrd.org/smiles,defaut,CSV,smiles,,0,,
510,NP-MRD,Natural Product Magnetic Resonance Database,Spectra,,http://specdb.wishartlab.com/downloads/exports/hmdb/fid_files/NP-MRD_fid_files.zip,defaut,FID,NP-MRD_fid_files.zip,,0,,
511,NP-MRD,Natural Product Magnetic Resonance Database,Spectra,,https://np-mrd.org/system/downloads/current/spectral_data/NP-MRD_nmr_peak_lists.zip,defaut,TXT,NP-MRD_nmr_peak_lists.zip,,0,,
512,NP-MRD,Natural Product Magnetic Resonance Database,Spectra,,https://np-mrd.org/system/downloads/current/assignment.zip,defaut,,assignment.zip,,0,,
513,NP-MRD,Natural Product Magnetic Resonance Database,Spectra,,https://np-mrd.org/system/downloads/current/jcamp.zip,defaut,JcampDX,jcamp.zip,,0,,
514,NP-MRD,Natural Product Magnetic Resonance Database,Spectra,,http://specdb.wishartlab.com/downloads/exports/hmdb/spectra_xml/NP-MRD_nmr_spectra.zip,defaut,XML,NP-MRD_nmr_spectra.zip,,0,,
515,BMRB,Biological Magnetic Resonance Data Bank,"A Repository for Data from NMR Spectroscopy on Proteins, Peptides, Nucleic Acids, and other Biomolecules",,,defaut,,,,0,,
516,GeneCards,GeneCards,NEED Application,NEED Application,,defaut,,,,0,,
517,GeneCaRNA,GeneCaRNA,NEED Application,NEED Application,,defaut,,,,0,,
518,MalaCards,MalaCards,NEED Application,NEED Application,,defaut,,,,0,,
519,PathCards,PathCards,NEED Application,NEED Application,,defaut,,,,0,,
520,GeneLoc,GeneLoc,NEED Application,NEED Application,,defaut,,,,0,,
521,DisGeNET,DisGeNET,Gene-Disease Associations,NEED Application,,defaut,,,,0,,
522,DisGeNET,DisGeNET,Variant-Disease Associations,NEED Application,,defaut,,,,0,,
523,DisGeNET,DisGeNET,Disease-Disease Associations,NEED Application,,defaut,Biological Assembly File in PDB,,,0,,
524,RCSB PDB,RCSB PDB,PDB entry files,Biological Assembly File in PDB,https://files.rcsb.org/download/1hh3.pdb1,defaut,Biological Assembly File in PDB,1hh3.pdb1,,0,,
525,RCSB PDB,RCSB PDB,PDB entry files,Biological Assembly File in PDB,https://files.rcsb.org/download/1hh3.pdb1.gz,defaut,Biological Assembly File in PDBx/mmCIF,1hh3.pdb1.gz,,0,,
526,RCSB PDB,RCSB PDB,PDB entry files,Biological Assembly File in PDBx/mmCIF,https://files.rcsb.org/download/5a9z-assembly1.cif,defaut,Biological Assembly File in PDBx/mmCIF,5a9z-assembly1.cif,,0,,
527,RCSB PDB,RCSB PDB,PDB entry files,Biological Assembly File in PDBx/mmCIF,https://files.rcsb.org/download/5a9z-assembly1.cif.gz,defaut,PDB,5a9z-assembly1.cif.gz,,0,,
528,RCSB PDB,RCSB PDB,PDB entry files,PDB,https://files.rcsb.org/download/4hhb.pdb.gz,defaut,PDB,4hhb.pdb.gz,,0,,
