Variable;Outcome;TestSeed;TrainSeed;BioAct;Encoding;Variable_type;Weight;Converged;N;Beta;SE;Beta_pvalue;LRT_pvalue;Diff_AIC;pvalue;odds ratio
SNP1;Outcome;2001;1001;NULL;DOMDEV;continuous;None;True;5000;-0.2716742053225026;0.39249357637764454;0.4888274939949233;;;0.4888274939949233;0.7621025095899535
SNP2;Outcome;2001;1001;NULL;DOMDEV;continuous;None;True;5000;-0.15896631442487053;0.3142196975227256;0.6129211115519115;;;0.6129211115519115;0.8530250931260274
SNP1;Outcome;2001;1001;NULL;Recessive;continuous;None;True;5000;2.98033544786741;0.7602619899245368;8.84965720370406e-05;;;8.84965720370406e-05;19.694421988682173
SNP2;Outcome;2001;1001;NULL;Recessive;continuous;None;True;5000;0.18285645918702498;0.5925115592941202;0.7576163295994642;;;0.7576163295994642;1.20064205457464
SNP1;Outcome;2001;1001;NULL;Dominant;continuous;None;True;5000;1.3347375968307067;0.10224703190332256;6.025908454252935e-39;;;6.025908454252935e-39;3.79899894625335
SNP2;Outcome;2001;1001;NULL;Dominant;continuous;None;True;5000;-0.06399108480543536;0.1085755978130162;0.5556138086916582;;;0.5556138086916582;0.9380133620650797
SNP1;Outcome;2001;1001;NULL;Codominant;categorical;None;True;5000;;;;2.0460564170154712e-38;-169.56463858465122;2.0460564170154712e-38;
SNP2;Outcome;2001;1001;NULL;Codominant;categorical;None;True;5000;;;;0.7735603066550237;3.486496707864717;0.7735603066550237;
SNP1;Outcome;2001;1001;NULL;EDGE;continuous;None;True;5000;-2.884708956609034;0.49210776343295176;4.574748128478133e-09;;;4.574748128478133e-09;0.055871048069687575
SNP2;Outcome;2001;1001;NULL;EDGE;continuous;None;True;5000;-0.08221287493351283;0.1458828911658374;0.5730577556488144;;;0.5730577556488144;0.9210758638619718
SNP1;Outcome;2002;1002;Recessive;Additive;continuous;None;True;5000;0.6411708674900259;0.08329171803155912;1.3832637905920839e-14;;;1.3832637905920839e-14;1.898702707591409
SNP2;Outcome;2002;1002;Recessive;Additive;continuous;None;True;5000;-0.00292123659938065;0.10813249826028469;0.9784474960413869;;;0.9784474960413869;0.9970830260604979
SNP1;Outcome;2002;1002;Recessive;DOMDEV;continuous;None;True;5000;-12.882597709903465;8387.090599072968;0.9987744472707749;;;0.9987744472707749;2.5419025804629965e-06
SNP2;Outcome;2002;1002;Recessive;DOMDEV;continuous;None;True;5000;-0.06791948856471083;0.3557359433113377;0.8485830239349725;;;0.8485830239349725;0.9343356952569373
SNP2;Outcome;2002;1002;Recessive;Recessive;continuous;None;True;5000;0.11805030814227226;0.6777923684460216;0.8617327761246196;;;0.8617327761246196;1.1253007217321571
SNP1;Outcome;2002;1002;Recessive;Recessive;continuous;None;True;5000;25.714711745788065;16774.213160948773;0.9987768509166766;;;0.9987768509166766;147149033840.1355
SNP1;Outcome;2002;1002;Recessive;Dominant;continuous;None;True;5000;0.43513895131479996;0.1012490060672692;1.7257108114149738e-05;;;1.7257108114149738e-05;1.5451777485150502
SNP2;Outcome;2002;1002;Recessive;Dominant;continuous;None;True;5000;-0.006270415002962847;0.11205739449811299;0.9553759247166768;;;0.9553759247166768;0.9937492030233857
SNP1;Outcome;2002;1002;Recessive;Codominant;categorical;None;True;5000;;;;5.866819981698749e-38;-167.4578415749902;5.866819981698749e-38;
SNP2;Outcome;2002;1002;Recessive;Codominant;categorical;None;True;5000;;;;0.9818853266345979;3.9634384944647536;0.9818853266345979;
SNP1;Outcome;2002;1002;Recessive;EDGE;continuous;None;True;5000;1.901199632564295;0.21497616813521347;9.254259813684645e-19;;;9.254259813684645e-19;6.693919871794499
SNP2;Outcome;2002;1002;Recessive;EDGE;continuous;None;True;5000;-0.006679707383593941;0.13221989744472992;0.959708264192562;;;0.959708264192562;0.993342552271534
SNP1;Outcome;2002;1002;Sub-Additive;Additive;continuous;None;True;5000;1.247021107221599;0.08964793365384988;5.492204683541088e-44;;;5.492204683541088e-44;3.4799610709722937
SNP2;Outcome;2002;1002;Sub-Additive;Additive;continuous;None;True;5000;-0.00292123659938065;0.10813249826028469;0.9784474960413869;;;0.9784474960413869;0.9970830260604979
SNP1;Outcome;2002;1002;Sub-Additive;DOMDEV;continuous;None;True;5000;-1.0286021448146694;0.5186473469358632;0.04734063204726133;;;0.04734063204726133;0.35750635355840005
SNP2;Outcome;2002;1002;Sub-Additive;DOMDEV;continuous;None;True;5000;-0.06791948856471083;0.3557359433113377;0.8485830239349725;;;0.8485830239349725;0.9343356952569373
SNP1;Outcome;2002;1002;Sub-Additive;Recessive;continuous;None;True;5000;4.252411187954189;1.0220371374403845;3.172447177422707e-05;;;3.172447177422707e-05;70.27465362673456
SNP2;Outcome;2002;1002;Sub-Additive;Recessive;continuous;None;True;5000;0.11805030814227226;0.6777923684460216;0.8617327761246196;;;0.8617327761246196;1.1253007217321571
SNP1;Outcome;2002;1002;Sub-Additive;Dominant;continuous;None;True;5000;1.2577612859252745;0.09349188043193228;2.9498870222713125e-41;;;2.9498870222713125e-41;3.5175379044988437
SNP2;Outcome;2002;1002;Sub-Additive;Dominant;continuous;None;True;5000;-0.006270415002962847;0.11205739449811299;0.9553759247166768;;;0.9553759247166768;0.9937492030233857
SNP1;Outcome;2002;1002;Sub-Additive;Codominant;categorical;None;True;5000;;;;2.803758630874161e-44;-196.56556641311636;2.803758630874161e-44;
SNP2;Outcome;2002;1002;Sub-Additive;Codominant;categorical;None;True;5000;;;;0.9818853266345979;3.9634384944647536;0.9818853266345979;
SNP1;Outcome;2002;1002;Sub-Additive;EDGE;continuous;None;True;5000;0.14386065051934446;0.39033716939823326;0.7124595665805085;;;0.7124595665805085;1.1547231872365826
SNP2;Outcome;2002;1002;Sub-Additive;EDGE;continuous;None;True;5000;-0.006679707383593941;0.13221989744472992;0.959708264192562;;;0.959708264192562;0.993342552271534
SNP1;Outcome;2002;1002;Additive;Additive;continuous;None;True;5000;1.1230356994292403;0.09624956328019865;1.8583386545744174e-31;;;1.8583386545744174e-31;3.074172315787135
SNP2;Outcome;2002;1002;Additive;Additive;continuous;None;True;5000;-0.00292123659938065;0.10813249826028469;0.9784474960413869;;;0.9784474960413869;0.9970830260604979
SNP1;Outcome;2002;1002;Additive;DOMDEV;continuous;None;True;5000;-0.37080856982844596;0.39609496058385046;0.3491904096749394;;;0.3491904096749394;0.6901760494332145
SNP2;Outcome;2002;1002;Additive;DOMDEV;continuous;None;True;5000;-0.06791948856471083;0.3557359433113377;0.8485830239349725;;;0.8485830239349725;0.9343356952569373
SNP1;Outcome;2002;1002;Additive;Recessive;continuous;None;True;5000;2.8116658539676447;0.7694043165825909;0.00025784324230910367;;;0.00025784324230910367;16.637610976594843
SNP2;Outcome;2002;1002;Additive;Recessive;continuous;None;True;5000;0.11805030814227226;0.6777923684460216;0.8617327761246196;;;0.8617327761246196;1.1253007217321571
SNP1;Outcome;2002;1002;Additive;Dominant;continuous;None;True;5000;1.137837401717819;0.09920483366341387;1.8757559708126552e-30;;;1.8757559708126552e-30;3.1200137277070557
SNP2;Outcome;2002;1002;Additive;Dominant;continuous;None;True;5000;-0.006270415002962847;0.11205739449811299;0.9553759247166768;;;0.9553759247166768;0.9937492030233857
SNP1;Outcome;2002;1002;Additive;Codominant;categorical;None;True;5000;;;;9.30090095630585e-30;-129.6948830346646;9.30090095630585e-30;
SNP2;Outcome;2002;1002;Additive;Codominant;categorical;None;True;5000;;;;0.9818853266345979;3.9634384944647536;0.9818853266345979;
SNP1;Outcome;2002;1002;Additive;EDGE;continuous;None;True;5000;-2.468741759807478;0.3588981361985068;6.041402386785277e-12;;;6.041402386785277e-12;0.08469135405496757
SNP2;Outcome;2002;1002;Additive;EDGE;continuous;None;True;5000;-0.006679707383593941;0.13221989744472992;0.959708264192562;;;0.959708264192562;0.993342552271534
SNP1;Outcome;2002;1002;Super_Additive;Additive;continuous;None;True;5000;1.112560179702982;0.09905862796450972;2.8613730583763524e-29;;;2.8613730583763524e-29;3.0421368500821466
SNP2;Outcome;2002;1002;Super_Additive;Additive;continuous;None;True;5000;-0.00292123659938065;0.10813249826028469;0.9784474960413869;;;0.9784474960413869;0.9970830260604979
SNP1;Outcome;2002;1002;Super_Additive;DOMDEV;continuous;None;True;5000;-0.002865878334366301;0.3085885378505811;0.9925901097225691;;;0.9925901097225691;0.9971382243747232
SNP2;Outcome;2002;1002;Super_Additive;DOMDEV;continuous;None;True;5000;-0.06791948856471083;0.3557359433113377;0.8485830239349725;;;0.8485830239349725;0.9343356952569373
SNP1;Outcome;2002;1002;Super_Additive;Recessive;continuous;None;True;5000;2.1179849130533945;0.5847932496408513;0.00029259756471997506;;;0.00029259756471997506;8.314366424536109
SNP2;Outcome;2002;1002;Super_Additive;Recessive;continuous;None;True;5000;0.11805030814227226;0.6777923684460216;0.8617327761246196;;;0.8617327761246196;1.1253007217321571
SNP1;Outcome;2002;1002;Super_Additive;Dominant;continuous;None;True;5000;1.1486713735171425;0.10284765482449741;5.804437181561259e-29;;;5.804437181561259e-29;3.153999637215258
SNP2;Outcome;2002;1002;Super_Additive;Dominant;continuous;None;True;5000;-0.006270415002962847;0.11205739449811299;0.9553759247166768;;;0.9553759247166768;0.9937492030233857
SNP1;Outcome;2002;1002;Super_Additive;Codominant;categorical;None;True;5000;;;;1.6403429243825492e-27;-119.34978438125654;1.6403429243825492e-27;
SNP2;Outcome;2002;1002;Super_Additive;Codominant;categorical;None;True;5000;;;;0.9818853266345979;3.9634384944647536;0.9818853266345979;
SNP1;Outcome;2002;1002;Super_Additive;EDGE;continuous;None;True;5000;-6.862479891172694e-16;6.502513499287225e-17;4.889749797297775e-26;;;4.889749797297775e-26;0.9999999999999993
SNP2;Outcome;2002;1002;Super_Additive;EDGE;continuous;None;True;5000;-0.006679707383593941;0.13221989744472992;0.959708264192562;;;0.959708264192562;0.993342552271534
SNP1;Outcome;2002;1002;Dominant;Additive;continuous;None;True;5000;1.1250373330437378;0.10097569845296592;7.863593626237039e-29;;;7.863593626237039e-29;3.080331844934936
SNP2;Outcome;2002;1002;Dominant;Additive;continuous;None;True;5000;-0.00292123659938065;0.10813249826028469;0.9784474960413869;;;0.9784474960413869;0.9970830260604979
SNP1;Outcome;2002;1002;Dominant;DOMDEV;continuous;None;True;5000;0.1878520440089742;0.32241208699337137;0.560131775864763;;;0.560131775864763;1.2066549703095686
SNP2;Outcome;2002;1002;Dominant;DOMDEV;continuous;None;True;5000;-0.06791948856471083;0.3557359433113377;0.8485830239349725;;;0.8485830239349725;0.9343356952569373
SNP1;Outcome;2002;1002;Dominant;Recessive;continuous;None;True;5000;1.7971128010705615;0.6132471805021905;0.0033843131222781857;;;0.0033843131222781857;6.032206119162679
SNP2;Outcome;2002;1002;Dominant;Recessive;continuous;None;True;5000;0.11805030814227226;0.6777923684460216;0.8617327761246196;;;0.8617327761246196;1.1253007217321571
SNP1;Outcome;2002;1002;Dominant;Dominant;continuous;None;True;5000;1.1642971769050807;0.1041005239019297;4.864314046908735e-29;;;4.864314046908735e-29;3.203670478173823
SNP2;Outcome;2002;1002;Dominant;Dominant;continuous;None;True;5000;-0.006270415002962847;0.11205739449811299;0.9553759247166768;;;0.9553759247166768;0.9937492030233857
SNP1;Outcome;2002;1002;Dominant;Codominant;categorical;None;True;5000;;;;4.4129454151463376e-27;-117.3705102994636;4.4129454151463376e-27;
SNP2;Outcome;2002;1002;Dominant;Codominant;categorical;None;True;5000;;;;0.9818853266345979;3.9634384944647536;0.9818853266345979;
SNP1;Outcome;2002;1002;Dominant;EDGE;continuous;None;True;5000;3.188109247344286;0.3000535570285662;2.2768496964001118e-26;;;2.2768496964001118e-26;24.24254742195752
SNP2;Outcome;2002;1002;Dominant;EDGE;continuous;None;True;5000;-0.006679707383593941;0.13221989744472992;0.959708264192562;;;0.959708264192562;0.993342552271534
SNP1;Outcome;2002;1002;Heterozygous;Additive;continuous;None;True;5000;1.0944706198626788;0.10090739681797113;2.0769116204058324e-27;;;2.0769116204058324e-27;2.9876006882293042
SNP2;Outcome;2002;1002;Heterozygous;Additive;continuous;None;True;5000;-0.00292123659938065;0.10813249826028469;0.9784474960413869;;;0.9784474960413869;0.9970830260604979
SNP1;Outcome;2002;1002;Heterozygous;DOMDEV;continuous;None;True;5000;0.543695263989609;0.30582565896154396;0.0754375640457207;;;0.0754375640457207;1.7223596910094305
SNP2;Outcome;2002;1002;Heterozygous;DOMDEV;continuous;None;True;5000;-0.06791948856471083;0.3557359433113377;0.8485830239349725;;;0.8485830239349725;0.9343356952569373
SNP1;Outcome;2002;1002;Heterozygous;Recessive;continuous;None;True;5000;1.1018225642983508;0.5782769975291452;0.056734031362830756;;;0.056734031362830756;3.0096463022507822
SNP2;Outcome;2002;1002;Heterozygous;Recessive;continuous;None;True;5000;0.11805030814227226;0.6777923684460216;0.8617327761246196;;;0.8617327761246196;1.1253007217321571
SNP1;Outcome;2002;1002;Heterozygous;Dominant;continuous;None;True;5000;1.1534593827213386;0.10410926941319903;1.5807743454469626e-28;;;1.5807743454469626e-28;3.1691372270488687
SNP2;Outcome;2002;1002;Heterozygous;Dominant;continuous;None;True;5000;-0.006270415002962847;0.11205739449811299;0.9553759247166768;;;0.9553759247166768;0.9937492030233857
SNP1;Outcome;2002;1002;Heterozygous;Codominant;categorical;None;True;5000;;;;3.149253088487995e-26;-113.44009421577903;3.149253088487995e-26;
SNP2;Outcome;2002;1002;Heterozygous;Codominant;categorical;None;True;5000;;;;0.9818853266345979;3.9634384944647536;0.9818853266345979;
SNP1;Outcome;2002;1002;Heterozygous;EDGE;continuous;None;True;5000;5.09186063969674;0.8249786761012224;6.738381354079762e-10;;;6.738381354079762e-10;162.69229234682797
SNP2;Outcome;2002;1002;Heterozygous;EDGE;continuous;None;True;5000;-0.006679707383593941;0.13221989744472992;0.959708264192562;;;0.959708264192562;0.993342552271534
SNP1;Outcome;2002;1002;NULL;Additive;continuous;None;True;5000;1.1230356994292403;0.09624956328019865;1.8583386545744174e-31;;;1.8583386545744174e-31;3.074172315787135
SNP2;Outcome;2002;1002;NULL;Additive;continuous;None;True;5000;-0.00292123659938065;0.10813249826028469;0.9784474960413869;;;0.9784474960413869;0.9970830260604979
SNP1;Outcome;2002;1002;NULL;DOMDEV;continuous;None;True;5000;-0.37080856982844596;0.39609496058385046;0.3491904096749394;;;0.3491904096749394;0.6901760494332145
SNP2;Outcome;2002;1002;NULL;DOMDEV;continuous;None;True;5000;-0.06791948856471083;0.3557359433113377;0.8485830239349725;;;0.8485830239349725;0.9343356952569373
SNP1;Outcome;2002;1002;NULL;Recessive;continuous;None;True;5000;2.8116658539676447;0.7694043165825909;0.00025784324230910367;;;0.00025784324230910367;16.637610976594843
SNP2;Outcome;2002;1002;NULL;Recessive;continuous;None;True;5000;0.11805030814227226;0.6777923684460216;0.8617327761246196;;;0.8617327761246196;1.1253007217321571
SNP1;Outcome;2002;1002;NULL;Dominant;continuous;None;True;5000;1.137837401717819;0.09920483366341387;1.8757559708126552e-30;;;1.8757559708126552e-30;3.1200137277070557
SNP2;Outcome;2002;1002;NULL;Dominant;continuous;None;True;5000;-0.006270415002962847;0.11205739449811299;0.9553759247166768;;;0.9553759247166768;0.9937492030233857
SNP1;Outcome;2002;1002;NULL;Codominant;categorical;None;True;5000;;;;9.30090095630585e-30;-129.6948830346646;9.30090095630585e-30;
SNP2;Outcome;2002;1002;NULL;Codominant;categorical;None;True;5000;;;;0.9818853266345979;3.9634384944647536;0.9818853266345979;
SNP1;Outcome;2002;1002;NULL;EDGE;continuous;None;True;5000;-2.468741759807478;0.3588981361985068;6.041402386785277e-12;;;6.041402386785277e-12;0.08469135405496757
SNP2;Outcome;2002;1002;NULL;EDGE;continuous;None;True;5000;-0.006679707383593941;0.13221989744472992;0.959708264192562;;;0.959708264192562;0.993342552271534
SNP1;Outcome;2005;1005;Recessive;Additive;continuous;None;True;5000;0.5074659137968208;0.08824239918107557;8.881306249809468e-09;;;8.881306249809468e-09;1.6610765459018915
SNP2;Outcome;2005;1005;Recessive;Additive;continuous;None;True;5000;-0.09881447367493011;0.10903168911052016;0.3647816774588908;;;0.3647816774588908;0.9059107627284309
SNP1;Outcome;2005;1005;Recessive;DOMDEV;continuous;None;True;5000;-12.366305475229908;6058.922293530787;0.9983715128063343;;;0.9983715128063343;4.259727038395601e-06
SNP2;Outcome;2005;1005;Recessive;DOMDEV;continuous;None;True;5000;10.67477908354104;9108.219002708092;0.9990648842031171;;;0.9990648842031171;43251.14921884686
SNP1;Outcome;2005;1005;Recessive;Recessive;continuous;None;True;5000;24.69968642130149;12117.844585063387;0.998373680676652;;;0.998373680676652;53325816945.13322
SNP2;Outcome;2005;1005;Recessive;Recessive;continuous;None;True;5000;-21.469324645705623;18216.429531102713;0.9990596379674322;;;0.9990596379674322;4.742319131175564e-10
SNP1;Outcome;2005;1005;Recessive;Dominant;continuous;None;True;5000;0.3152871026241427;0.1033937161828012;0.0022931147428362593;;;0.0022931147428362593;1.3706527724801436
SNP2;Outcome;2005;1005;Recessive;Dominant;continuous;None;True;5000;-0.08148476601761062;0.11081274473952486;0.46213397896806185;;;0.46213397896806185;0.9217467516207126
SNP1;Outcome;2005;1005;Recessive;Codominant;categorical;None;True;5000;;;;7.279938936018963e-27;-116.3693500731506;7.279938936018963e-27;
SNP2;Outcome;2005;1005;Recessive;Codominant;categorical;None;True;5000;;;;0.11332587469181095;-0.3549755274971176;0.11332587469181095;
SNP1;Outcome;2005;1005;Recessive;EDGE;continuous;None;True;5000;5.297053780037717;1.1427317542825135;3.5619515882602023e-06;;;3.5619515882602023e-06;199.747442295794
SNP2;Outcome;2005;1005;Recessive;EDGE;continuous;None;True;5000;-0.15392478441669757;0.18131383265289774;0.3959140065371398;;;0.3959140065371398;0.857336503651586
SNP1;Outcome;2005;1005;Sub-Additive;Additive;continuous;None;True;5000;1.073968919416804;0.0912704924554045;5.782381790423914e-32;;;5.782381790423914e-32;2.9269733986874313
SNP2;Outcome;2005;1005;Sub-Additive;Additive;continuous;None;True;5000;-0.09881447367493011;0.10903168911052016;0.3647816774588908;;;0.3647816774588908;0.9059107627284309
SNP1;Outcome;2005;1005;Sub-Additive;DOMDEV;continuous;None;True;5000;-0.6006749793610776;0.38728859740565325;0.12090764614660929;;;0.12090764614660929;0.5484413245569255
SNP2;Outcome;2005;1005;Sub-Additive;DOMDEV;continuous;None;True;5000;10.67477908354104;9108.219002708092;0.9990648842031171;;;0.9990648842031171;43251.14921884686
SNP1;Outcome;2005;1005;Sub-Additive;Recessive;continuous;None;True;5000;3.1250544148385258;0.7534873536423949;3.3619245111952834e-05;;;3.3619245111952834e-05;22.761133603239454
SNP2;Outcome;2005;1005;Sub-Additive;Recessive;continuous;None;True;5000;-21.469324645705623;18216.429531102713;0.9990596379674322;;;0.9990596379674322;4.742319131175564e-10
SNP1;Outcome;2005;1005;Sub-Additive;Dominant;continuous;None;True;5000;1.0813488907714304;0.09480212303156219;3.8857291420143674e-30;;;3.8857291420143674e-30;2.948654282273228
SNP2;Outcome;2005;1005;Sub-Additive;Dominant;continuous;None;True;5000;-0.08148476601761062;0.11081274473952486;0.46213397896806185;;;0.46213397896806185;0.9217467516207126
SNP1;Outcome;2005;1005;Sub-Additive;Codominant;categorical;None;True;5000;;;;1.1185775005293795e-30;-133.93099000114762;1.1185775005293795e-30;
SNP2;Outcome;2005;1005;Sub-Additive;Codominant;categorical;None;True;5000;;;;0.11332587469181095;-0.3549755274971176;0.11332587469181095;
SNP1;Outcome;2005;1005;Sub-Additive;EDGE;continuous;None;True;5000;0.8189832060855493;0.46361082798163855;0.07730669465942135;;;0.07730669465942135;2.2681923804178186
SNP2;Outcome;2005;1005;Sub-Additive;EDGE;continuous;None;True;5000;-0.15392478441669757;0.18131383265289774;0.3959140065371398;;;0.3959140065371398;0.857336503651586
SNP1;Outcome;2005;1005;Additive;Additive;continuous;None;True;5000;1.0399958675904541;0.09893443732078218;7.608705432576373e-26;;;7.608705432576373e-26;2.829205322892319
SNP2;Outcome;2005;1005;Additive;Additive;continuous;None;True;5000;-0.09881447367493011;0.10903168911052016;0.3647816774588908;;;0.3647816774588908;0.9059107627284309
SNP1;Outcome;2005;1005;Additive;DOMDEV;continuous;None;True;5000;0.011116981534439883;0.35869729100530506;0.9752753969993121;;;0.9752753969993121;1.0111790047977338
SNP2;Outcome;2005;1005;Additive;DOMDEV;continuous;None;True;5000;10.67477908354104;9108.219002708092;0.9990648842031171;;;0.9990648842031171;43251.14921884686
SNP1;Outcome;2005;1005;Additive;Recessive;continuous;None;True;5000;1.9507255676701722;0.6908414156594358;0.004747351252112452;;;0.004747351252112452;7.033789219629874
SNP2;Outcome;2005;1005;Additive;Recessive;continuous;None;True;5000;-21.469324645705623;18216.429531102713;0.9990596379674322;;;0.9990596379674322;4.742319131175564e-10
SNP1;Outcome;2005;1005;Additive;Dominant;continuous;None;True;5000;1.0629080958211081;0.10159430839902844;1.2872043496855634e-25;;;1.2872043496855634e-25;2.8947770495702496
SNP2;Outcome;2005;1005;Additive;Dominant;continuous;None;True;5000;-0.08148476601761062;0.11081274473952486;0.46213397896806185;;;0.46213397896806185;0.9217467516207126
SNP1;Outcome;2005;1005;Additive;Codominant;categorical;None;True;5000;;;;7.123323321130301e-24;-102.59733571349079;7.123323321130301e-24;
SNP2;Outcome;2005;1005;Additive;Codominant;categorical;None;True;5000;;;;0.11332587469181095;-0.3549755274971176;0.11332587469181095;
SNP1;Outcome;2005;1005;Additive;EDGE;continuous;None;True;5000;-3.000826596731808;0.4216865316016687;1.1090340720839592e-12;;;1.1090340720839592e-12;0.049745931543989125
SNP2;Outcome;2005;1005;Additive;EDGE;continuous;None;True;5000;-0.15392478441669757;0.18131383265289774;0.3959140065371398;;;0.3959140065371398;0.857336503651586
SNP1;Outcome;2005;1005;Super_Additive;Additive;continuous;None;True;5000;1.0778173043486812;0.10285337149685192;1.0769194827876403e-25;;;1.0769194827876403e-25;2.938259221176906
SNP2;Outcome;2005;1005;Super_Additive;Additive;continuous;None;True;5000;-0.09881447367493011;0.10903168911052016;0.3647816774588908;;;0.3647816774588908;0.9059107627284309
SNP1;Outcome;2005;1005;Super_Additive;DOMDEV;continuous;None;True;5000;0.659733516268416;0.39504674332558926;0.09491663165687844;;;0.09491663165687844;1.9342768124130825
SNP2;Outcome;2005;1005;Super_Additive;DOMDEV;continuous;None;True;5000;10.67477908354104;9108.219002708092;0.9990648842031171;;;0.9990648842031171;43251.14921884686
SNP1;Outcome;2005;1005;Super_Additive;Recessive;continuous;None;True;5000;0.8122658648722143;0.7644620391930915;0.2879939506498702;;;0.2879939506498702;2.253007217321567
SNP2;Outcome;2005;1005;Super_Additive;Recessive;continuous;None;True;5000;-21.469324645705623;18216.429531102713;0.9990596379674322;;;0.9990596379674322;4.742319131175564e-10
SNP1;Outcome;2005;1005;Super_Additive;Dominant;continuous;None;True;5000;1.1175974803302566;0.1048086535155971;1.5127158670781184e-26;;;1.5127158670781184e-26;3.057499669028903
SNP2;Outcome;2005;1005;Super_Additive;Dominant;continuous;None;True;5000;-0.08148476601761062;0.11081274473952486;0.46213397896806185;;;0.46213397896806185;0.9217467516207126
SNP1;Outcome;2005;1005;Super_Additive;Codominant;categorical;None;True;5000;;;;2.608036739283438e-24;-104.6068890014867;2.608036739283438e-24;
SNP2;Outcome;2005;1005;Super_Additive;Codominant;categorical;None;True;5000;;;;0.11332587469181095;-0.3549755274971176;0.11332587469181095;
SNP2;Outcome;2005;1005;Super_Additive;EDGE;continuous;None;True;5000;-0.15392478441669757;0.18131383265289774;0.3959140065371398;;;0.3959140065371398;0.857336503651586
SNP1;Outcome;2005;1005;Dominant;Additive;continuous;None;True;5000;1.052122950080089;0.10628012238356026;4.182481005627247e-23;;;4.182481005627247e-23;2.8637242128907867
SNP2;Outcome;2005;1005;Dominant;Additive;continuous;None;True;5000;-0.09881447367493011;0.10903168911052016;0.3647816774588908;;;0.3647816774588908;0.9059107627284309
SNP1;Outcome;2005;1005;Dominant;DOMDEV;continuous;None;True;5000;0.6415205870749134;0.396092361044438;0.10531312899218043;;;0.10531312899218043;1.8993668372369357
SNP2;Outcome;2005;1005;Dominant;DOMDEV;continuous;None;True;5000;10.67477908354104;9108.219002708092;0.9990648842031171;;;0.9990648842031171;43251.14921884686
SNP1;Outcome;2005;1005;Dominant;Recessive;continuous;None;True;5000;0.8122658648722143;0.7644620391930915;0.2879939506498702;;;0.2879939506498702;2.253007217321567
SNP2;Outcome;2005;1005;Dominant;Recessive;continuous;None;True;5000;-21.469324645705623;18216.429531102713;0.9990596379674322;;;0.9990596379674322;4.742319131175564e-10
SNP1;Outcome;2005;1005;Dominant;Dominant;continuous;None;True;5000;1.0939284393535877;0.10849803368496319;6.60429711705485e-24;;;6.60429711705485e-24;2.985981308404958
SNP2;Outcome;2005;1005;Dominant;Dominant;continuous;None;True;5000;-0.08148476601761062;0.11081274473952486;0.46213397896806185;;;0.46213397896806185;0.9217467516207126
SNP1;Outcome;2005;1005;Dominant;Codominant;categorical;None;True;5000;;;;8.900181081722135e-22;-92.94160084615396;8.900181081722135e-22;
SNP2;Outcome;2005;1005;Dominant;Codominant;categorical;None;True;5000;;;;0.11332587469181095;-0.3549755274971176;0.11332587469181095;
SNP2;Outcome;2005;1005;Dominant;EDGE;continuous;None;True;5000;-0.15392478441669757;0.18131383265289774;0.3959140065371398;;;0.3959140065371398;0.857336503651586
SNP1;Outcome;2005;1005;Heterozygous;Additive;continuous;None;True;5000;0.9940834229069065;0.10519659872612248;3.395834265187245e-21;;;3.395834265187245e-21;2.702246388695871
SNP2;Outcome;2005;1005;Heterozygous;Additive;continuous;None;True;5000;-0.09881447367493011;0.10903168911052016;0.3647816774588908;;;0.3647816774588908;0.9059107627284309
SNP1;Outcome;2005;1005;Heterozygous;DOMDEV;continuous;None;True;5000;1.200334390560132;0.4090943263983751;0.003344881530421932;;;0.003344881530421932;3.3212273241375714
SNP2;Outcome;2005;1005;Heterozygous;DOMDEV;continuous;None;True;5000;10.67477908354104;9108.219002708092;0.9990648842031171;;;0.9990648842031171;43251.14921884686
SNP1;Outcome;2005;1005;Heterozygous;Recessive;continuous;None;True;5000;-0.28821640321522424;0.7912449170913931;0.7156661975083061;;;0.7156661975083061;0.7495993589743623
SNP2;Outcome;2005;1005;Heterozygous;Recessive;continuous;None;True;5000;-21.469324645705623;18216.429531102713;0.9990596379674322;;;0.9990596379674322;4.742319131175564e-10
SNP1;Outcome;2005;1005;Heterozygous;Dominant;continuous;None;True;5000;1.0769093814191657;0.10840959895248269;2.969988242513262e-23;;;2.969988242513262e-23;2.935592718929577
SNP2;Outcome;2005;1005;Heterozygous;Dominant;continuous;None;True;5000;-0.08148476601761062;0.11081274473952486;0.46213397896806185;;;0.46213397896806185;0.9217467516207126
SNP1;Outcome;2005;1005;Heterozygous;Codominant;categorical;None;True;5000;;;;7.7901773997897835e-22;-93.20801682697402;7.7901773997897835e-22;
SNP2;Outcome;2005;1005;Heterozygous;Codominant;categorical;None;True;5000;;;;0.11332587469181095;-0.3549755274971176;0.11332587469181095;
SNP1;Outcome;2005;1005;Heterozygous;EDGE;continuous;None;True;5000;1.4608152935538998;0.6256041013484883;0.019540939408243255;;;0.019540939408243255;4.309471580874374
SNP2;Outcome;2005;1005;Heterozygous;EDGE;continuous;None;True;5000;-0.15392478441669757;0.18131383265289774;0.3959140065371398;;;0.3959140065371398;0.857336503651586
SNP1;Outcome;2005;1005;NULL;Additive;continuous;None;True;5000;1.0399958675904541;0.09893443732078218;7.608705432576373e-26;;;7.608705432576373e-26;2.829205322892319
SNP2;Outcome;2005;1005;NULL;Additive;continuous;None;True;5000;-0.09881447367493011;0.10903168911052016;0.3647816774588908;;;0.3647816774588908;0.9059107627284309
